FY,CFIS/ORG Code,CBID,Leave Benefit ID,Leave Benefit Name,ending_balance
2024-2025,8965,R01,AL,ANNUAL LEAVE,1140.5
2024-2025,8965,R01,CT,COMPENSATING TIME OFF,402.25
2024-2025,8965,R01,EX,EXCESS HOURS (EX),7.0
2024-2025,8965,R01,HC,HOLIDAY CREDIT,84.5
2024-2025,8965,R01,HI,HOLIDAY INFORMAL TIME OFF,25.5
2024-2025,8965,R01,HT,HOLIDAY CREDIT-WK ON HOL,92.0
2024-2025,8965,R01,LX,PERSONAL LEAVE PROG 2020,184.0
2024-2025,8965,R01,PH,PERSONAL HOLIDAY,56.0
2024-2025,8965,R01,PT,PROFESSIONAL TRNG/DEVEL,144.0
2024-2025,8965,R01,SL,SICK LEAVE,864.0
2024-2025,8965,R01,VA,VACATION,1613.75
2024-2025,8965,R04,AL,ANNUAL LEAVE,211.5
2024-2025,8965,R04,CT,COMPENSATING TIME OFF,487.5
2024-2025,8965,R04,EX,EXCESS HOURS (EX),8.25
2024-2025,8965,R04,HC,HOLIDAY CREDIT,844.25
2024-2025,8965,R04,HI,HOLIDAY INFORMAL TIME OFF,41.0
2024-2025,8965,R04,HT,HOLIDAY CREDIT-WK ON HOL,424.5
2024-2025,8965,R04,LX,PERSONAL LEAVE PROG 2020,312.5
2024-2025,8965,R04,PH,PERSONAL HOLIDAY,184.0
2024-2025,8965,R04,PT,PROFESSIONAL TRNG/DEVEL,142.0
2024-2025,8965,R04,PV,VOLUNTARY PLP,43.25
2024-2025,8965,R04,SL,SICK LEAVE,1304.0
2024-2025,8965,R04,VA,VACATION,3441.75
2024-2025,8965,R12,AL,ANNUAL LEAVE,46.0
2024-2025,8965,R12,CT,COMPENSATING TIME OFF,114.25
2024-2025,8965,R12,EX,EXCESS HOURS (EX),7.5
2024-2025,8965,R12,FH,FURLOUGH HOURS,16.0
2024-2025,8965,R12,HC,HOLIDAY CREDIT,1103.0
2024-2025,8965,R12,HI,HOLIDAY INFORMAL TIME OFF,54.75
2024-2025,8965,R12,HT,HOLIDAY CREDIT-WK ON HOL,405.5
2024-2025,8965,R12,LX,PERSONAL LEAVE PROG 2020,168.0
2024-2025,8965,R12,PH,PERSONAL HOLIDAY,0.0
2024-2025,8965,R12,PT,PROFESSIONAL TRNG/DEVEL,112.0
2024-2025,8965,R12,SL,SICK LEAVE,2697.25
2024-2025,8965,R12,VA,VACATION,3794.25
2024-2025,8965,R13,AL,ANNUAL LEAVE,526.0
2024-2025,8965,R13,CT,COMPENSATING TIME OFF,444.5
2024-2025,8965,R13,HC,HOLIDAY CREDIT,126.0
2024-2025,8965,R13,HI,HOLIDAY INFORMAL TIME OFF,25.5
2024-2025,8965,R13,HT,HOLIDAY CREDIT-WK ON HOL,65.0
2024-2025,8965,R13,PT,PROFESSIONAL TRNG/DEVEL,48.0
2024-2025,8965,R13,SL,SICK LEAVE,326.0
2024-2025,8965,R13,VA,VACATION,904.0
2024-2025,8965,R15,AL,ANNUAL LEAVE,1456.25
2024-2025,8965,R15,CT,COMPENSATING TIME OFF,1163.5
2024-2025,8965,R15,EX,EXCESS HOURS (EX),429.0
2024-2025,8965,R15,HC,HOLIDAY CREDIT,1952.5
2024-2025,8965,R15,HI,HOLIDAY INFORMAL TIME OFF,253.5
2024-2025,8965,R15,HT,HOLIDAY CREDIT-WK ON HOL,3110.5
2024-2025,8965,R15,LX,PERSONAL LEAVE PROG 2020,238.25
2024-2025,8965,R15,PH,PERSONAL HOLIDAY,416.0
2024-2025,8965,R15,PT,PROFESSIONAL TRNG/DEVEL,183.0
2024-2025,8965,R15,SL,SICK LEAVE,1841.75
2024-2025,8965,R15,VA,VACATION,5059.75
2024-2025,8965,R16,AL,ANNUAL LEAVE,224.0
2024-2025,8965,R16,CT,COMPENSATING TIME OFF,2.5
2024-2025,8965,R16,HI,HOLIDAY INFORMAL TIME OFF,20.0
2024-2025,8965,R16,PH,PERSONAL HOLIDAY,6.0
2024-2025,8965,R16,PT,PROFESSIONAL TRNG/DEVEL,16.0
2024-2025,8965,R16,PV,VOLUNTARY PLP,26.0
2024-2025,8965,R16,SL,SICK LEAVE,278.0
2024-2025,8965,R16,VA,VACATION,526.5
2024-2025,8965,R17,AL,ANNUAL LEAVE,4504.5
2024-2025,8965,R17,CT,COMPENSATING TIME OFF,649.5
2024-2025,8965,R17,EX,EXCESS HOURS (EX),158.0
2024-2025,8965,R17,HC,HOLIDAY CREDIT,386.5
2024-2025,8965,R17,HI,HOLIDAY INFORMAL TIME OFF,75.75
2024-2025,8965,R17,HT,HOLIDAY CREDIT-WK ON HOL,745.0
2024-2025,8965,R17,LX,PERSONAL LEAVE PROG 2020,258.5
2024-2025,8965,R17,PH,PERSONAL HOLIDAY,168.0
2024-2025,8965,R17,PT,PROFESSIONAL TRNG/DEVEL,108.0
2024-2025,8965,R17,SL,SICK LEAVE,460.75
2024-2025,8965,R17,VA,VACATION,1748.5
2024-2025,8965,R19,AL,ANNUAL LEAVE,51.0
2024-2025,8965,R19,CT,COMPENSATING TIME OFF,23.5
2024-2025,8965,R19,EX,EXCESS HOURS (EX),50.5
2024-2025,8965,R19,HC,HOLIDAY CREDIT,103.0
2024-2025,8965,R19,HI,HOLIDAY INFORMAL TIME OFF,21.75
2024-2025,8965,R19,HT,HOLIDAY CREDIT-WK ON HOL,8.0
2024-2025,8965,R19,PH,PERSONAL HOLIDAY,96.0
2024-2025,8965,R19,PT,PROFESSIONAL TRNG/DEVEL,112.0
2024-2025,8965,R19,SL,SICK LEAVE,2493.5
2024-2025,8965,R19,VA,VACATION,1153.75
2024-2025,8965,R20,AL,ANNUAL LEAVE,7633.25
2024-2025,8965,R20,CT,COMPENSATING TIME OFF,452.5
2024-2025,8965,R20,EX,EXCESS HOURS (EX),742.0
2024-2025,8965,R20,HC,HOLIDAY CREDIT,3170.25
2024-2025,8965,R20,HI,HOLIDAY INFORMAL TIME OFF,331.0
2024-2025,8965,R20,HT,HOLIDAY CREDIT-WK ON HOL,4703.0
2024-2025,8965,R20,LX,PERSONAL LEAVE PROG 2020,1353.5
2024-2025,8965,R20,PH,PERSONAL HOLIDAY,740.0
2024-2025,8965,R20,PT,PROFESSIONAL TRNG/DEVEL,285.0
2024-2025,8965,R20,PV,VOLUNTARY PLP,192.0
2024-2025,8965,R20,SL,SICK LEAVE,4672.25
2024-2025,8965,R20,VA,VACATION,10164.75
2024-2025,8965,S01,AL,ANNUAL LEAVE,2834.0
2024-2025,8965,S01,CT,COMPENSATING TIME OFF,6.0
2024-2025,8965,S01,EX,EXCESS HOURS (EX),4.0
2024-2025,8965,S01,HC,HOLIDAY CREDIT,403.25
2024-2025,8965,S01,HI,HOLIDAY INFORMAL TIME OFF,32.0
2024-2025,8965,S01,HT,HOLIDAY CREDIT-WK ON HOL,90.0
2024-2025,8965,S01,LD,PERSONAL LEAVE PROG 2003,56.0
2024-2025,8965,S01,LX,PERSONAL LEAVE PROG 2020,26.5
2024-2025,8965,S01,PH,PERSONAL HOLIDAY,104.0
2024-2025,8965,S01,PT,PROFESSIONAL TRNG/DEVEL,64.0
2024-2025,8965,S01,SL,SICK LEAVE,413.0
2024-2025,8965,S01,VA,VACATION,328.0
2024-2025,8965,S12,AL,ANNUAL LEAVE,425.25
2024-2025,8965,S12,CT,COMPENSATING TIME OFF,97.5
2024-2025,8965,S12,FH,FURLOUGH HOURS,0.5
2024-2025,8965,S12,HC,HOLIDAY CREDIT,1.5
2024-2025,8965,S12,HI,HOLIDAY INFORMAL TIME OFF,8.0
2024-2025,8965,S12,HT,HOLIDAY CREDIT-WK ON HOL,36.0
2024-2025,8965,S12,PH,PERSONAL HOLIDAY,16.0
2024-2025,8965,S12,PT,PROFESSIONAL TRNG/DEVEL,24.0
2024-2025,8965,S12,SL,SICK LEAVE,240.0
2024-2025,8965,S12,VA,VACATION,344.25
2024-2025,8965,S15,AL,ANNUAL LEAVE,69.5
2024-2025,8965,S15,CT,COMPENSATING TIME OFF,56.0
2024-2025,8965,S15,EX,EXCESS HOURS (EX),48.0
2024-2025,8965,S15,HC,HOLIDAY CREDIT,188.0
2024-2025,8965,S15,HI,HOLIDAY INFORMAL TIME OFF,28.0
2024-2025,8965,S15,HT,HOLIDAY CREDIT-WK ON HOL,388.0
2024-2025,8965,S15,PH,PERSONAL HOLIDAY,40.0
2024-2025,8965,S15,PT,PROFESSIONAL TRNG/DEVEL,48.0
2024-2025,8965,S15,SL,SICK LEAVE,437.25
2024-2025,8965,S15,VA,VACATION,1065.0
2024-2025,8965,S17,AL,ANNUAL LEAVE,2373.0
2024-2025,8965,S17,CT,COMPENSATING TIME OFF,1.0
2024-2025,8965,S17,EX,EXCESS HOURS (EX),2.0
2024-2025,8965,S17,HI,HOLIDAY INFORMAL TIME OFF,20.0
2024-2025,8965,S17,LX,PERSONAL LEAVE PROG 2020,0.5
2024-2025,8965,S17,PH,PERSONAL HOLIDAY,96.0
2024-2025,8965,S17,PT,PROFESSIONAL TRNG/DEVEL,56.0
2024-2025,8965,S17,SL,SICK LEAVE,401.0
2024-2025,8965,S17,VA,VACATION,108.0
2024-2025,8965,S19,AL,ANNUAL LEAVE,987.5
2024-2025,8965,S19,CT,COMPENSATING TIME OFF,1.0
2024-2025,8965,S19,EX,EXCESS HOURS (EX),2.0
2024-2025,8965,S19,HC,HOLIDAY CREDIT,8.0
2024-2025,8965,S19,HI,HOLIDAY INFORMAL TIME OFF,12.0
2024-2025,8965,S19,HT,HOLIDAY CREDIT-WK ON HOL,54.0
2024-2025,8965,S19,LX,PERSONAL LEAVE PROG 2020,8.0
2024-2025,8965,S19,PH,PERSONAL HOLIDAY,16.0
2024-2025,8965,S19,PT,PROFESSIONAL TRNG/DEVEL,48.0
2024-2025,8965,S19,SL,SICK LEAVE,973.5
2024-2025,8965,S19,VA,VACATION,1009.0
2024-2025,8966,E99,AL,ANNUAL LEAVE,1964.5
2024-2025,8966,E99,HI,HOLIDAY INFORMAL TIME OFF,8.0
2024-2025,8966,E99,LX,PERSONAL LEAVE PROG 2020,16.0
2024-2025,8966,E99,PH,PERSONAL HOLIDAY,48.0
2024-2025,8966,E99,PT,PROFESSIONAL TRNG/DEVEL,24.0
2024-2025,8966,M01,AL,ANNUAL LEAVE,60.0
2024-2025,8966,M01,PH,PERSONAL HOLIDAY,0.0
2024-2025,8966,M16,AL,ANNUAL LEAVE,172.0
2024-2025,8966,M16,PH,PERSONAL HOLIDAY,0.0
2024-2025,8966,M16,PT,PROFESSIONAL TRNG/DEVEL,12.0
2024-2025,8966,R01,AL,ANNUAL LEAVE,1412.75
2024-2025,8966,R01,CT,COMPENSATING TIME OFF,39.5
2024-2025,8966,R01,HC,HOLIDAY CREDIT,37.25
2024-2025,8966,R01,HI,HOLIDAY INFORMAL TIME OFF,33.5
2024-2025,8966,R01,HT,HOLIDAY CREDIT-WK ON HOL,0.0
2024-2025,8966,R01,LX,PERSONAL LEAVE PROG 2020,190.0
2024-2025,8966,R01,PH,PERSONAL HOLIDAY,176.0
2024-2025,8966,R01,PT,PROFESSIONAL TRNG/DEVEL,208.0
2024-2025,8966,R01,PV,VOLUNTARY PLP,73.5
2024-2025,8966,R01,SL,SICK LEAVE,1919.5
2024-2025,8966,R01,VA,VACATION,2001.5
2024-2025,8966,R04,AL,ANNUAL LEAVE,181.0
2024-2025,8966,R04,CT,COMPENSATING TIME OFF,46.25
2024-2025,8966,R04,EX,EXCESS HOURS (EX),28.0
2024-2025,8966,R04,HC,HOLIDAY CREDIT,8.0
2024-2025,8966,R04,HI,HOLIDAY INFORMAL TIME OFF,20.0
2024-2025,8966,R04,HT,HOLIDAY CREDIT-WK ON HOL,204.0
2024-2025,8966,R04,PH,PERSONAL HOLIDAY,32.0
2024-2025,8966,R04,PT,PROFESSIONAL TRNG/DEVEL,176.0
2024-2025,8966,R04,PV,VOLUNTARY PLP,234.25
2024-2025,8966,R04,SL,SICK LEAVE,826.5
2024-2025,8966,R04,VA,VACATION,3309.0
2024-2025,8966,R12,AL,ANNUAL LEAVE,350.5
2024-2025,8966,R12,CT,COMPENSATING TIME OFF,649.5
2024-2025,8966,R12,EX,EXCESS HOURS (EX),33.0
2024-2025,8966,R12,HC,HOLIDAY CREDIT,335.75
2024-2025,8966,R12,HI,HOLIDAY INFORMAL TIME OFF,28.0
2024-2025,8966,R12,HT,HOLIDAY CREDIT-WK ON HOL,112.25
2024-2025,8966,R12,LX,PERSONAL LEAVE PROG 2020,8.25
2024-2025,8966,R12,PH,PERSONAL HOLIDAY,0.0
2024-2025,8966,R12,PT,PROFESSIONAL TRNG/DEVEL,208.0
2024-2025,8966,R12,SL,SICK LEAVE,1126.5
2024-2025,8966,R12,VA,VACATION,2832.75
2024-2025,8966,R13,CT,COMPENSATING TIME OFF,244.5
2024-2025,8966,R13,EX,EXCESS HOURS (EX),8.0
2024-2025,8966,R13,HC,HOLIDAY CREDIT,298.0
2024-2025,8966,R13,HI,HOLIDAY INFORMAL TIME OFF,0.0
2024-2025,8966,R13,HT,HOLIDAY CREDIT-WK ON HOL,14.0
2024-2025,8966,R13,LX,PERSONAL LEAVE PROG 2020,1.5
2024-2025,8966,R13,PH,PERSONAL HOLIDAY,0.0
2024-2025,8966,R13,PT,PROFESSIONAL TRNG/DEVEL,48.0
2024-2025,8966,R13,SL,SICK LEAVE,408.5
2024-2025,8966,R13,VA,VACATION,1198.25
2024-2025,8966,R15,AL,ANNUAL LEAVE,4239.0
2024-2025,8966,R15,CT,COMPENSATING TIME OFF,4058.0
2024-2025,8966,R15,EX,EXCESS HOURS (EX),1246.5
2024-2025,8966,R15,HC,HOLIDAY CREDIT,5264.25
2024-2025,8966,R15,HI,HOLIDAY INFORMAL TIME OFF,258.75
2024-2025,8966,R15,HT,HOLIDAY CREDIT-WK ON HOL,6234.75
2024-2025,8966,R15,LV,PERSONAL LEAVE PROG 2012,3.0
2024-2025,8966,R15,LX,PERSONAL LEAVE PROG 2020,302.0
2024-2025,8966,R15,PH,PERSONAL HOLIDAY,508.0
2024-2025,8966,R15,PT,PROFESSIONAL TRNG/DEVEL,929.75
2024-2025,8966,R15,PV,VOLUNTARY PLP,111.0
2024-2025,8966,R15,SL,SICK LEAVE,3444.75
2024-2025,8966,R15,VA,VACATION,10903.75
2024-2025,8966,R16,AL,ANNUAL LEAVE,1265.25
2024-2025,8966,R16,CT,COMPENSATING TIME OFF,964.0
2024-2025,8966,R16,HC,HOLIDAY CREDIT,8.0
2024-2025,8966,R16,HI,HOLIDAY INFORMAL TIME OFF,60.0
2024-2025,8966,R16,LX,PERSONAL LEAVE PROG 2020,68.0
2024-2025,8966,R16,PH,PERSONAL HOLIDAY,132.0
2024-2025,8966,R16,PT,PROFESSIONAL TRNG/DEVEL,48.0
2024-2025,8966,R16,SL,SICK LEAVE,309.0
2024-2025,8966,R16,VA,VACATION,517.0
2024-2025,8966,R17,AL,ANNUAL LEAVE,1296.0
2024-2025,8966,R17,CT,COMPENSATING TIME OFF,2454.25
2024-2025,8966,R17,EX,EXCESS HOURS (EX),320.5
2024-2025,8966,R17,HC,HOLIDAY CREDIT,553.75
2024-2025,8966,R17,HI,HOLIDAY INFORMAL TIME OFF,121.25
2024-2025,8966,R17,HT,HOLIDAY CREDIT-WK ON HOL,2127.0
2024-2025,8966,R17,LX,PERSONAL LEAVE PROG 2020,3.0
2024-2025,8966,R17,PH,PERSONAL HOLIDAY,80.0
2024-2025,8966,R17,PT,PROFESSIONAL TRNG/DEVEL,358.25
2024-2025,8966,R17,PV,VOLUNTARY PLP,256.0
2024-2025,8966,R17,SL,SICK LEAVE,1877.0
2024-2025,8966,R17,VA,VACATION,4776.0
2024-2025,8966,R19,AL,ANNUAL LEAVE,2446.0
2024-2025,8966,R19,CT,COMPENSATING TIME OFF,3.75
2024-2025,8966,R19,EX,EXCESS HOURS (EX),2.0
2024-2025,8966,R19,HC,HOLIDAY CREDIT,22.0
2024-2025,8966,R19,HI,HOLIDAY INFORMAL TIME OFF,35.5
2024-2025,8966,R19,HT,HOLIDAY CREDIT-WK ON HOL,4.0
2024-2025,8966,R19,LX,PERSONAL LEAVE PROG 2020,10.0
2024-2025,8966,R19,PH,PERSONAL HOLIDAY,28.0
2024-2025,8966,R19,PT,PROFESSIONAL TRNG/DEVEL,225.0
2024-2025,8966,R19,PV,VOLUNTARY PLP,167.25
2024-2025,8966,R19,SL,SICK LEAVE,1288.75
2024-2025,8966,R19,VA,VACATION,696.75
2024-2025,8966,R20,AL,ANNUAL LEAVE,5171.5
2024-2025,8966,R20,CT,COMPENSATING TIME OFF,7976.5
2024-2025,8966,R20,EX,EXCESS HOURS (EX),3174.75
2024-2025,8966,R20,HC,HOLIDAY CREDIT,7869.0
2024-2025,8966,R20,HI,HOLIDAY INFORMAL TIME OFF,631.25
2024-2025,8966,R20,HT,HOLIDAY CREDIT-WK ON HOL,11531.25
2024-2025,8966,R20,LX,PERSONAL LEAVE PROG 2020,350.25
2024-2025,8966,R20,PH,PERSONAL HOLIDAY,664.0
2024-2025,8966,R20,PT,PROFESSIONAL TRNG/DEVEL,1284.0
2024-2025,8966,R20,PV,VOLUNTARY PLP,355.0
2024-2025,8966,R20,SL,SICK LEAVE,5713.5
2024-2025,8966,R20,VA,VACATION,16763.0
2024-2025,8966,S01,AL,ANNUAL LEAVE,2579.5
2024-2025,8966,S01,HI,HOLIDAY INFORMAL TIME OFF,14.25
2024-2025,8966,S01,LD,PERSONAL LEAVE PROG 2003,82.0
2024-2025,8966,S01,LX,PERSONAL LEAVE PROG 2020,131.0
2024-2025,8966,S01,PH,PERSONAL HOLIDAY,80.0
2024-2025,8966,S01,PT,PROFESSIONAL TRNG/DEVEL,80.0
2024-2025,8966,S01,SL,SICK LEAVE,1783.25
2024-2025,8966,S04,CT,COMPENSATING TIME OFF,0.5
2024-2025,8966,S04,PH,PERSONAL HOLIDAY,0.0
2024-2025,8966,S04,SL,SICK LEAVE,99.75
2024-2025,8966,S04,VA,VACATION,418.5
2024-2025,8966,S12,HC,HOLIDAY CREDIT,16.0
2024-2025,8966,S12,PT,PROFESSIONAL TRNG/DEVEL,16.0
2024-2025,8966,S12,SL,SICK LEAVE,168.0
2024-2025,8966,S12,VA,VACATION,516.0
2024-2025,8966,S15,AL,ANNUAL LEAVE,350.25
2024-2025,8966,S15,CT,COMPENSATING TIME OFF,517.25
2024-2025,8966,S15,EX,EXCESS HOURS (EX),32.0
2024-2025,8966,S15,HI,HOLIDAY INFORMAL TIME OFF,1.25
2024-2025,8966,S15,HT,HOLIDAY CREDIT-WK ON HOL,118.5
2024-2025,8966,S15,PH,PERSONAL HOLIDAY,0.0
2024-2025,8966,S15,PT,PROFESSIONAL TRNG/DEVEL,80.0
2024-2025,8966,S15,PV,VOLUNTARY PLP,8.0
2024-2025,8966,S15,SL,SICK LEAVE,239.5
2024-2025,8966,S15,VA,VACATION,168.75
2024-2025,8966,S17,AL,ANNUAL LEAVE,2751.0
2024-2025,8966,S17,CT,COMPENSATING TIME OFF,119.0
2024-2025,8966,S17,EX,EXCESS HOURS (EX),8.0
2024-2025,8966,S17,HC,HOLIDAY CREDIT,155.5
2024-2025,8966,S17,HI,HOLIDAY INFORMAL TIME OFF,62.0
2024-2025,8966,S17,HT,HOLIDAY CREDIT-WK ON HOL,504.0
2024-2025,8966,S17,LX,PERSONAL LEAVE PROG 2020,0.0
2024-2025,8966,S17,PH,PERSONAL HOLIDAY,40.0
2024-2025,8966,S17,PT,PROFESSIONAL TRNG/DEVEL,152.0
2024-2025,8966,S17,SL,SICK LEAVE,1713.0
2024-2025,8966,S17,VA,VACATION,809.0
2024-2025,8966,S19,AL,ANNUAL LEAVE,1975.0
2024-2025,8966,S19,CT,COMPENSATING TIME OFF,36.0
2024-2025,8966,S19,EX,EXCESS HOURS (EX),38.5
2024-2025,8966,S19,HC,HOLIDAY CREDIT,104.75
2024-2025,8966,S19,HI,HOLIDAY INFORMAL TIME OFF,59.5
2024-2025,8966,S19,HT,HOLIDAY CREDIT-WK ON HOL,128.0
2024-2025,8966,S19,PH,PERSONAL HOLIDAY,80.0
2024-2025,8966,S19,PT,PROFESSIONAL TRNG/DEVEL,152.0
2024-2025,8966,S19,SL,SICK LEAVE,845.0
2024-2025,8966,S19,VA,VACATION,1064.5
2023-2024,0160,E,AL,ANNUAL LEAVE,45.0
2023-2024,0160,E,SL,SICK LEAVE,8.0
2023-2024,0160,E,VA,VACATION,0.0
2023-2024,0160,E97,AL,ANNUAL LEAVE,182099.75
2023-2024,0160,E97,CT,COMPENSATING TIME OFF,12021.75
2023-2024,0160,E97,EX,EXCESS HOURS (EX),570.25
2023-2024,0160,E97,HC,HOLIDAY CREDIT,3642.75
2023-2024,0160,E97,HI,HOLIDAY INFORMAL TIME OFF,4423.5
2023-2024,0160,E97,HT,HOLIDAY CREDIT-WK ON HOL,725.5
2023-2024,0160,E97,LD,PERSONAL LEAVE PROG 2003,1694.25
2023-2024,0160,E97,LX,PERSONAL LEAVE PROG 2020,728.75
2023-2024,0160,E97,PH,PERSONAL HOLIDAY,10956.75
2023-2024,0160,E97,PL,PERSONAL LEAVE PROGRAM,396.5
2023-2024,0160,E97,PT,PROFESSIONAL TRNG/DEVEL,7512.0
2023-2024,0160,E97,PV,VOLUNTARY PLP,5528.0
2023-2024,0160,E97,SL,SICK LEAVE,66860.5
2023-2024,0160,E97,VA,VACATION,76465.0
2023-2024,0160,E98,AL,ANNUAL LEAVE,12878.0
2023-2024,0160,E98,CT,COMPENSATING TIME OFF,180.75
2023-2024,0160,E98,EX,EXCESS HOURS (EX),2.0
2023-2024,0160,E98,HC,HOLIDAY CREDIT,279.25
2023-2024,0160,E98,HI,HOLIDAY INFORMAL TIME OFF,164.0
2023-2024,0160,E98,HT,HOLIDAY CREDIT-WK ON HOL,175.5
2023-2024,0160,E98,LD,PERSONAL LEAVE PROG 2003,96.0
2023-2024,0160,E98,PH,PERSONAL HOLIDAY,560.0
2023-2024,0160,E98,PT,PROFESSIONAL TRNG/DEVEL,312.0
2023-2024,0160,E98,PV,VOLUNTARY PLP,1082.0
2023-2024,0160,E98,SL,SICK LEAVE,1516.25
2023-2024,0160,E98,VA,VACATION,675.0
2023-2024,0160,E99,AL,ANNUAL LEAVE,46610.0
2023-2024,0160,E99,CT,COMPENSATING TIME OFF,83.5
2023-2024,0160,E99,EX,EXCESS HOURS (EX),140.0
2023-2024,0160,E99,HC,HOLIDAY CREDIT,764.0
2023-2024,0160,E99,HI,HOLIDAY INFORMAL TIME OFF,544.0
2023-2024,0160,E99,HT,HOLIDAY CREDIT-WK ON HOL,65.0
2023-2024,0160,E99,LD,PERSONAL LEAVE PROG 2003,361.0
2023-2024,0160,E99,LP,PERSONAL LEAVE PROG 2010,8.0
2023-2024,0160,E99,LV,PERSONAL LEAVE PROG 2012,8.0
2023-2024,0160,E99,LX,PERSONAL LEAVE PROG 2020,138.0
2023-2024,0160,E99,PH,PERSONAL HOLIDAY,1544.0
2023-2024,0160,E99,PL,PERSONAL LEAVE PROGRAM,212.0
2023-2024,0160,E99,PT,PROFESSIONAL TRNG/DEVEL,688.0
2023-2024,0160,E99,PV,VOLUNTARY PLP,2554.0
2023-2024,0160,E99,SL,SICK LEAVE,12039.0
2023-2024,0160,E99,VA,VACATION,4513.0
2023-2024,0250,E88,AL,ANNUAL LEAVE,201280.0
2023-2024,0250,E88,CT,COMPENSATING TIME OFF,960.0
2023-2024,0250,E88,EH,EXCESS HOURS (EH),1073.5
2023-2024,0250,E88,EX,EXCESS HOURS (EX),1.0
2023-2024,0250,E88,FH,FURLOUGH HOURS,11.5
2023-2024,0250,E88,HI,HOLIDAY INFORMAL TIME OFF,164.0
2023-2024,0250,E88,LD,PERSONAL LEAVE PROG 2003,1608.0
2023-2024,0250,E88,LX,PERSONAL LEAVE PROG 2020,274.0
2023-2024,0250,E88,PH,PERSONAL HOLIDAY,9339.5
2023-2024,0250,E88,PL,PERSONAL LEAVE PROGRAM,1635.25
2023-2024,0250,E88,PT,PROFESSIONAL TRNG/DEVEL,251.0
2023-2024,0250,E88,PV,VOLUNTARY PLP,50.25
2023-2024,0250,E88,SL,SICK LEAVE,311696.0
2023-2024,0250,E88,VA,VACATION,231128.25
2023-2024,0250,E89,AL,ANNUAL LEAVE,27915.5
2023-2024,0250,E89,EH,EXCESS HOURS (EH),2.0
2023-2024,0250,E89,HI,HOLIDAY INFORMAL TIME OFF,32.0
2023-2024,0250,E89,LD,PERSONAL LEAVE PROG 2003,329.0
2023-2024,0250,E89,PH,PERSONAL HOLIDAY,944.0
2023-2024,0250,E89,PL,PERSONAL LEAVE PROGRAM,104.0
2023-2024,0250,E89,PT,PROFESSIONAL TRNG/DEVEL,32.0
2023-2024,0250,E89,PV,VOLUNTARY PLP,0.5
2023-2024,0250,E89,SL,SICK LEAVE,52357.25
2023-2024,0250,E89,VA,VACATION,31966.5
2023-2024,0257,E48,AL,ANNUAL LEAVE,161.0
2023-2024,0257,E48,HI,HOLIDAY INFORMAL TIME OFF,4.0
2023-2024,0257,E48,PH,PERSONAL HOLIDAY,0.0
2023-2024,0257,E48,PT,PROFESSIONAL TRNG/DEVEL,16.0
2023-2024,0257,E48,SL,SICK LEAVE,64.0
2023-2024,0257,E59,HI,HOLIDAY INFORMAL TIME OFF,4.0
2023-2024,0257,E59,PH,PERSONAL HOLIDAY,8.0
2023-2024,0257,E59,PT,PROFESSIONAL TRNG/DEVEL,16.0
2023-2024,0257,E59,SL,SICK LEAVE,84.0
2023-2024,0257,E59,VA,VACATION,45.0
2023-2024,0257,E99,AL,ANNUAL LEAVE,179.0
2023-2024,0257,E99,PH,PERSONAL HOLIDAY,0.0
2023-2024,0257,E99,PT,PROFESSIONAL TRNG/DEVEL,16.0
2023-2024,0257,M01,AL,ANNUAL LEAVE,2196.5
2023-2024,0257,M01,EL,EDUCATIONAL LEAVE,1032.0
2023-2024,0257,M01,HC,HOLIDAY CREDIT,80.0
2023-2024,0257,M01,HI,HOLIDAY INFORMAL TIME OFF,96.0
2023-2024,0257,M01,PH,PERSONAL HOLIDAY,208.0
2023-2024,0257,M01,PT,PROFESSIONAL TRNG/DEVEL,152.0
2023-2024,0257,M01,SL,SICK LEAVE,2498.5
2023-2024,0257,M01,VA,VACATION,1814.0
2023-2024,0257,R01,AL,ANNUAL LEAVE,325.0
2023-2024,0257,R01,HI,HOLIDAY INFORMAL TIME OFF,4.0
2023-2024,0257,R01,PH,PERSONAL HOLIDAY,16.0
2023-2024,0257,R01,PT,PROFESSIONAL TRNG/DEVEL,64.0
2023-2024,0257,R01,SL,SICK LEAVE,222.0
2023-2024,0257,R01,VA,VACATION,140.0
2023-2024,0257,R04,AL,ANNUAL LEAVE,78.0
2023-2024,0257,R04,HI,HOLIDAY INFORMAL TIME OFF,8.0
2023-2024,0257,R04,PH,PERSONAL HOLIDAY,16.0
2023-2024,0257,R04,PT,PROFESSIONAL TRNG/DEVEL,32.0
2023-2024,0257,R04,SL,SICK LEAVE,48.0
2023-2024,0257,R04,VA,VACATION,0.0
2023-2024,0257,S01,AL,ANNUAL LEAVE,503.0
2023-2024,0257,S01,PH,PERSONAL HOLIDAY,0.0
2023-2024,0257,S01,PT,PROFESSIONAL TRNG/DEVEL,16.0
2023-2024,0280,E88,AL,ANNUAL LEAVE,1748.5
2023-2024,0280,E88,PH,PERSONAL HOLIDAY,102.5
2023-2024,0280,E88,PL,PERSONAL LEAVE PROGRAM,1.0
2023-2024,0280,E88,PT,PROFESSIONAL TRNG/DEVEL,16.0
2023-2024,0280,E88,SL,SICK LEAVE,5217.75
2023-2024,0280,E88,VA,VACATION,3062.5
2023-2024,0280,E89,PH,PERSONAL HOLIDAY,0.0
2023-2024,0280,E89,SL,SICK LEAVE,40.0
